id_rec_arrec_detalhe,ano_exercicio,ds_municipio,ds_orgao,mes_referencia,ds_poder,ds_fonte_recurso,ds_cd_aplicacao_fixo,ds_cd_aplicacao_variavel,ds_categoria,ds_subcategoria,ds_fonte,ds_rubrica,ds_alinea,ds_subalinea,vl_arrecadacao,data_atualizacao
25801835,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,8,EXECUTIVO,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,220 - ENSINO FUNDAMENTAL - RECURSOS ESPECÍFICOS,12 - PROGRAMA BRALF,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250105 - RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS - MANUTENÇÃO E DESENVOLVIMENTO DO ENSINO - MDE,136.47,2017-03-29 03:18:24.721866
25800405,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,3,EXECUTIVO,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,220 - ENSINO FUNDAMENTAL - RECURSOS ESPECÍFICOS,12 - PROGRAMA BRALF,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250105 - RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS - MANUTENÇÃO E DESENVOLVIMENTO DO ENSINO - MDE,126.08,2017-03-29 03:18:24.593298
25801025,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,5,EXECUTIVO,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,220 - ENSINO FUNDAMENTAL - RECURSOS ESPECÍFICOS,12 - PROGRAMA BRALF,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250105 - RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS - MANUTENÇÃO E DESENVOLVIMENTO DO ENSINO - MDE,122.00,2017-03-29 03:18:24.721866
25801597,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,7,EXECUTIVO,01 - TESOURO,240 - EDUCAÇÃO ESPECIAL - RECURSOS ESPECÍFICOS,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250105 - RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS - MANUTENÇÃO E DESENVOLVIMENTO DO ENSINO - MDE,2201.79,2017-03-29 03:18:24.721866
25802033,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,9,EXECUTIVO,01 - TESOURO,240 - EDUCAÇÃO ESPECIAL - RECURSOS ESPECÍFICOS,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250105 - RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS - MANUTENÇÃO E DESENVOLVIMENTO DO ENSINO - MDE,2240.90,2017-03-29 03:18:24.835304
25802661,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,11,EXECUTIVO,01 - TESOURO,240 - EDUCAÇÃO ESPECIAL - RECURSOS ESPECÍFICOS,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250105 - RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS - MANUTENÇÃO E DESENVOLVIMENTO DO ENSINO - MDE,2130.84,2017-03-29 03:18:24.835304
25800131,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,2,EXECUTIVO,01 - TESOURO,240 - EDUCAÇÃO ESPECIAL - RECURSOS ESPECÍFICOS,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250105 - RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS - MANUTENÇÃO E DESENVOLVIMENTO DO ENSINO - MDE,1895.75,2017-03-29 03:18:24.593298
25800640,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,4,EXECUTIVO,01 - TESOURO,240 - EDUCAÇÃO ESPECIAL - RECURSOS ESPECÍFICOS,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250105 - RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS - MANUTENÇÃO E DESENVOLVIMENTO DO ENSINO - MDE,2032.76,2017-03-29 03:18:24.593298
25801353,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,6,EXECUTIVO,01 - TESOURO,240 - EDUCAÇÃO ESPECIAL - RECURSOS ESPECÍFICOS,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250105 - RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS - MANUTENÇÃO E DESENVOLVIMENTO DO ENSINO - MDE,2282.11,2017-03-29 03:18:24.721866
25799964,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,1,EXECUTIVO,01 - TESOURO,240 - EDUCAÇÃO ESPECIAL - RECURSOS ESPECÍFICOS,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250105 - RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS - MANUTENÇÃO E DESENVOLVIMENTO DO ENSINO - MDE,1973.98,2017-03-29 03:18:24.467202
25801734,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,8,EXECUTIVO,01 - TESOURO,240 - EDUCAÇÃO ESPECIAL - RECURSOS ESPECÍFICOS,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250105 - RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS - MANUTENÇÃO E DESENVOLVIMENTO DO ENSINO - MDE,2432.80,2017-03-29 03:18:24.721866
25800466,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,3,EXECUTIVO,01 - TESOURO,240 - EDUCAÇÃO ESPECIAL - RECURSOS ESPECÍFICOS,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250105 - RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS - MANUTENÇÃO E DESENVOLVIMENTO DO ENSINO - MDE,2219.18,2017-03-29 03:18:24.593298
25802310,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,10,EXECUTIVO,01 - TESOURO,240 - EDUCAÇÃO ESPECIAL - RECURSOS ESPECÍFICOS,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250105 - RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS - MANUTENÇÃO E DESENVOLVIMENTO DO ENSINO - MDE,2140.63,2017-03-29 03:18:24.835304
25802922,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,12,EXECUTIVO,01 - TESOURO,240 - EDUCAÇÃO ESPECIAL - RECURSOS ESPECÍFICOS,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250105 - RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS - MANUTENÇÃO E DESENVOLVIMENTO DO ENSINO - MDE,2318.98,2017-03-29 03:18:24.835304
25800927,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,5,EXECUTIVO,01 - TESOURO,240 - EDUCAÇÃO ESPECIAL - RECURSOS ESPECÍFICOS,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250105 - RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS - MANUTENÇÃO E DESENVOLVIMENTO DO ENSINO - MDE,2156.47,2017-03-29 03:18:24.593298
25800746,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,4,EXECUTIVO,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,250 - EDUCAÇÃO - FUNDEF,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250105 - RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS - MANUTENÇÃO E DESENVOLVIMENTO DO ENSINO - MDE,4.51,2017-03-29 03:18:24.593298
25801837,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,8,EXECUTIVO,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,250 - EDUCAÇÃO - FUNDEF,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250105 - RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS - MANUTENÇÃO E DESENVOLVIMENTO DO ENSINO - MDE,5.40,2017-03-29 03:18:24.721866
25801263,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,6,EXECUTIVO,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,250 - EDUCAÇÃO - FUNDEF,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250105 - RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS - MANUTENÇÃO E DESENVOLVIMENTO DO ENSINO - MDE,5.07,2017-03-29 03:18:24.721866
25802263,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,10,EXECUTIVO,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,250 - EDUCAÇÃO - FUNDEF,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250105 - RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS - MANUTENÇÃO E DESENVOLVIMENTO DO ENSINO - MDE,4.72,2017-03-29 03:18:24.835304
25800407,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,3,EXECUTIVO,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,250 - EDUCAÇÃO - FUNDEF,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250105 - RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS - MANUTENÇÃO E DESENVOLVIMENTO DO ENSINO - MDE,4.96,2017-03-29 03:18:24.593298
25802131,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,9,EXECUTIVO,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,250 - EDUCAÇÃO - FUNDEF,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250105 - RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS - MANUTENÇÃO E DESENVOLVIMENTO DO ENSINO - MDE,4.97,2017-03-29 03:18:24.835304
25801027,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,5,EXECUTIVO,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,250 - EDUCAÇÃO - FUNDEF,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250105 - RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS - MANUTENÇÃO E DESENVOLVIMENTO DO ENSINO - MDE,4.78,2017-03-29 03:18:24.721866
25802854,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,12,EXECUTIVO,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,250 - EDUCAÇÃO - FUNDEF,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250105 - RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS - MANUTENÇÃO E DESENVOLVIMENTO DO ENSINO - MDE,5.06,2017-03-29 03:18:24.835304
25799898,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,1,EXECUTIVO,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,250 - EDUCAÇÃO - FUNDEF,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250105 - RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS - MANUTENÇÃO E DESENVOLVIMENTO DO ENSINO - MDE,4.41,2017-03-29 03:18:24.467202
25801586,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,7,EXECUTIVO,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,250 - EDUCAÇÃO - FUNDEF,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250105 - RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS - MANUTENÇÃO E DESENVOLVIMENTO DO ENSINO - MDE,4.89,2017-03-29 03:18:24.721866
25802517,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,11,EXECUTIVO,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,250 - EDUCAÇÃO - FUNDEF,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250105 - RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS - MANUTENÇÃO E DESENVOLVIMENTO DO ENSINO - MDE,4.70,2017-03-29 03:18:24.835304
25800221,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,2,EXECUTIVO,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,250 - EDUCAÇÃO - FUNDEF,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250105 - RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS - MANUTENÇÃO E DESENVOLVIMENTO DO ENSINO - MDE,4.23,2017-03-29 03:18:24.593298
25800984,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,5,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,260 - EDUCAÇÃO - FUNDEB - RECURSOS PRÓPRIOS,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250102 - RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS - FUNDEB,31613.11,2017-03-29 03:18:24.593298
25802600,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,11,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,260 - EDUCAÇÃO - FUNDEB - RECURSOS PRÓPRIOS,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250102 - RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS - FUNDEB,11885.34,2017-03-29 03:18:24.835304
25802804,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,12,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,260 - EDUCAÇÃO - FUNDEB - RECURSOS PRÓPRIOS,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250102 - RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS - FUNDEB,23083.28,2017-03-29 03:18:24.835304
25802351,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,10,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,260 - EDUCAÇÃO - FUNDEB - RECURSOS PRÓPRIOS,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250102 - RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS - FUNDEB,18137.80,2017-03-29 03:18:24.835304
25801942,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,8,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,260 - EDUCAÇÃO - FUNDEB - RECURSOS PRÓPRIOS,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,17000000 - TRANSFERÊNCIAS CORRENTES,17200000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS,17240000 - TRANSFERÊNCIAS MULTIGOVERNAMENTAIS,17240100 - TRANSFERÊNCIA DE RECURSOS DO FUNDO DE MANUTENÇÃO E DESENVOLVIMENTO  DA EDUCAÇÃO BÁSICA E DE VALORIZAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO - FUNDEB,,15254457.26,2017-03-29 03:18:24.721866
25802461,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,10,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,260 - EDUCAÇÃO - FUNDEB - RECURSOS PRÓPRIOS,00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL,10000000 - RECEITAS CORRENTES,17000000 - TRANSFERÊNCIAS CORRENTES,17200000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS,17240000 - TRANSFERÊNCIAS MULTIGOVERNAMENTAIS,17240100 - TRANSFERÊNCIA DE RECURSOS DO FUNDO DE MANUTENÇÃO E DESENVOLVIMENTO  DA EDUCAÇÃO BÁSICA E DE VALORIZAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO - FUNDEB,,10247768.20,2017-03-29 03:18:24.835304
